id,single_lose_desc,single_win_desc,all_desc,multiple,horn
74,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
75,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
76,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
77,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
78,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
79,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
80,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
81,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
82,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
83,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
84,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
85,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
86,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
87,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
88,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
89,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
90,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
91,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
92,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
93,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
94,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
95,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
96,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
97,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
98,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
99,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
100,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
101,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
102,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
103,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
104,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
105,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
106,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
107,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
108,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
109,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
110,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
111,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
112,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
113,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
114,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
115,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
116,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
117,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
118,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
119,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
120,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
121,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
122,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
123,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
124,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
125,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
126,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
127,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
128,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
129,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
130,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
131,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
132,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
