id,type,index,name,piece_index,iconid,rarity,maskIcon,desc,tips
350055,3,50055,波克比蛋碎片,0,0,1,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]波克比[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]波克比蛋[colorindex:colorIndex=0]】,0
350056,3,50056,乌克丽丽碎片,0,0,1,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]皮丘[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]乌克丽丽[colorindex:colorIndex=0]】,0
350057,3,50057,超能汤勺碎片,0,0,1,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]凯西[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]超能汤勺[colorindex:colorIndex=0]】,0
350058,3,50058,奇怪粘液碎片,0,0,1,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]黏黏宝[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]奇怪粘液[colorindex:colorIndex=0]】,0
350059,3,50059,色情杂志碎片,0,0,1,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]鬼斯[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]花花公子[colorindex:colorIndex=0]】,0
350060,3,50060,锅盖头发碎片,0,0,1,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]单首龙[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]锅盖头发[colorindex:colorIndex=0]】,0
350061,3,50061,超新星碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]不死鸟[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]超新星[colorindex:colorIndex=0]】,0
350062,3,50062,岩浆空间碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]席多蓝[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]岩浆空间[colorindex:colorIndex=0]】,0
350063,3,50063,蔚蓝宝珠碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]洛亚鸟[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]蔚蓝宝珠[colorindex:colorIndex=0]】,0
350064,3,50064,睫毛刷碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]霏米纳[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]睫毛刷[colorindex:colorIndex=0]】,0
350065,3,50065,芭蕾舞裙碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]拉鲁拉丝[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]芭蕾舞裙[colorindex:colorIndex=0]】,0
350066,3,50066,时光蛋碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]雪拉比[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]时光蛋[colorindex:colorIndex=0]】,0
350067,3,50067,最终幻想碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]超梦[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]最终幻想[colorindex:colorIndex=0]】,0
350068,3,50068,梦幻口琴碎片,0,0,1,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]梦幻[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]梦幻口琴[colorindex:colorIndex=0]】,0
350069,3,50069,噩梦仪碎片,0,0,1,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]达克莱伊[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]噩梦仪[colorindex:colorIndex=0]】,0
350070,3,50070,死神镰刀碎片,0,0,1,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]利欧路[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]死神镰刀[colorindex:colorIndex=0]】,0
350071,3,50071,比蒙利爪碎片,0,0,1,0,[colorindex:colorIndex=0]集齐80个，可合成得到S级精灵【[colorindex:colorIndex=3]固拉多[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]比蒙利爪[colorindex:colorIndex=0]】,0
350072,3,50072,矶龙卷碎片,0,0,1,0,[colorindex:colorIndex=0]集齐80个，可合成得到S级精灵【[colorindex:colorIndex=3]盖欧卡[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]矶龙卷[colorindex:colorIndex=0]】,0
350073,3,50073,奥里斯之瞳碎片,0,0,1,0,[colorindex:colorIndex=0]集齐80个，可合成得到S级精灵【[colorindex:colorIndex=3]烈空坐[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]奥里斯之瞳[colorindex:colorIndex=0]】,0
350074,3,50074,创世苦环碎片,0,0,1,0,[colorindex:colorIndex=0]集齐80个，可合成得到S级精灵【[colorindex:colorIndex=3]阿尔宙斯[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]创世苦环[colorindex:colorIndex=0]】,0
350075,3,50075,永恒原角碎片,0,0,1,0,[colorindex:colorIndex=0]集齐80个，可合成得到S级精灵【[colorindex:colorIndex=3]生命鹿[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]永恒原角[colorindex:colorIndex=0]】,0
350076,3,50076,火焰羽毛碎片,0,0,1,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]小火鸟[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]火焰羽毛[colorindex:colorIndex=0]】,0
350077,3,50077,急冻雪花碎片,0,0,1,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]小冰鸟[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]急冻雪花[colorindex:colorIndex=0]】,0
350078,3,50078,樱花戒碎片,0,0,1,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]洁咪[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]樱花戒[colorindex:colorIndex=0]】,0
350079,3,50079,闪电盾碎片,0,0,1,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]小雷鸟[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]闪电盾[colorindex:colorIndex=0]】,0
350080,3,50080,八尺玉碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]鬼龙[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]八尺玉[colorindex:colorIndex=0]】,0
350081,3,50081,炎龙心碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]噬火兽[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]炎龙心[colorindex:colorIndex=0]】,0
350082,3,50082,北风冰瞳碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]北风狼[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]北风冰瞳[colorindex:colorIndex=0]】,0
350083,3,50083,基因核心碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]吉伽德[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]基因核心[colorindex:colorIndex=0]】,0
350084,3,50084,雷纹剑齿碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]吞电虎[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]雷纹剑齿[colorindex:colorIndex=0]】,0
350085,3,50085,电浆管碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]钢虫神[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]电浆管[colorindex:colorIndex=0]】,0
350086,3,50086,岩石之心碎片,0,0,1,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]岩牛[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]岩石之心[colorindex:colorIndex=0]】,0
350087,3,50087,蓝钢之心碎片,0,0,1,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]钢羊[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]蓝钢之心[colorindex:colorIndex=0]】,0
350088,3,50088,草木之心碎片,0,0,1,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]草鹿[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]草木之心[colorindex:colorIndex=0]】,0
350089,3,50089,焰白之心碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]白拉姆[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]焰白之心[colorindex:colorIndex=0]】,0
350090,3,50090,暗炎之心碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]黑罗姆[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]暗炎之心[colorindex:colorIndex=0]】,0
350091,3,50091,空间转盘碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]珍珠兽[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]空间转盘[colorindex:colorIndex=0]】,0
350092,3,50092,时间转轮碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]钻石兽[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]时间转轮[colorindex:colorIndex=0]】,0
350094,3,50094,水晶鞋碎片,0,0,1,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]迷唇女娃[colorindex:colorIndex=0]】的专属装备【[colorindex:colorIndex=3]水晶鞋[colorindex:colorIndex=0]】,0
21000301,2,1000301,小箭雀碎片,0,0,2,0,[colorindex:colorIndex=0]集齐10个，可合成得到C级精灵【[colorindex:colorIndex=3]小箭雀[colorindex:colorIndex=0]】,0
21000302,2,1000302,爆香猿碎片,0,0,2,0,[colorindex:colorIndex=0]集齐10个，可合成得到C级精灵【[colorindex:colorIndex=3]爆香猴[colorindex:colorIndex=0]】,0
21000303,2,1000303,六尾碎片,0,0,2,0,[colorindex:colorIndex=0]集齐10个，可合成得到C级精灵【[colorindex:colorIndex=3]三尾[colorindex:colorIndex=0]】,0
21000304,2,1000304,角金鱼碎片,0,0,2,0,[colorindex:colorIndex=0]集齐10个，可合成得到C级精灵【[colorindex:colorIndex=3]角金鱼[colorindex:colorIndex=0]】,0
21000305,2,1000305,海星星碎片,0,0,2,0,[colorindex:colorIndex=0]集齐10个，可合成得到C级精灵【[colorindex:colorIndex=3]小海星[colorindex:colorIndex=0]】,0
21000306,2,1000306,蚊香蝌蚪碎片,0,0,2,0,[colorindex:colorIndex=0]集齐10个，可合成得到C级精灵【[colorindex:colorIndex=3]蚊香蝌蚪[colorindex:colorIndex=0]】,0
21000307,2,1000307,绿毛虫碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到B级精灵【[colorindex:colorIndex=3]绿毛虫[colorindex:colorIndex=0]】,0
21000308,2,1000308,毽子草碎片,0,0,2,0,[colorindex:colorIndex=0]集齐10个，可合成得到C级精灵【[colorindex:colorIndex=3]毽子草[colorindex:colorIndex=0]】,0
21000309,2,1000309,喇叭芽碎片,0,0,2,0,[colorindex:colorIndex=0]集齐10个，可合成得到C级精灵【[colorindex:colorIndex=3]喇叭芽[colorindex:colorIndex=0]】,0
21000310,2,1000310,宝宝丁碎片,0,0,2,0,[colorindex:colorIndex=0]集齐10个，可合成得到C级精灵【[colorindex:colorIndex=3]宝宝丁[colorindex:colorIndex=0]】,0
21000311,2,1000311,小磁怪碎片,0,0,2,0,[colorindex:colorIndex=0]集齐10个，可合成得到C级精灵【[colorindex:colorIndex=3]小磁怪[colorindex:colorIndex=0]】,0
21000312,2,1000312,小拳石碎片,0,0,2,0,[colorindex:colorIndex=0]集齐10个，可合成得到C级精灵【[colorindex:colorIndex=3]小拳石[colorindex:colorIndex=0]】,0
21000313,2,1000313,臭泥碎片,0,0,2,0,[colorindex:colorIndex=0]集齐10个，可合成得到C级精灵【[colorindex:colorIndex=3]臭泥[colorindex:colorIndex=0]】,0
21000314,2,1000314,瓦斯弹碎片,0,0,2,0,[colorindex:colorIndex=0]集齐10个，可合成得到C级精灵【[colorindex:colorIndex=3]瓦斯球[colorindex:colorIndex=0]】,0
21000315,2,1000315,阿柏蛇碎片,0,0,2,0,[colorindex:colorIndex=0]集齐10个，可合成得到C级精灵【[colorindex:colorIndex=3]小柏蛇[colorindex:colorIndex=0]】,0
21000316,2,1000316,火球鼠碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到B级精灵【[colorindex:colorIndex=3]火球鼠[colorindex:colorIndex=0]】,0
21000317,2,1000317,呆火驼碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到B级精灵【[colorindex:colorIndex=3]呆火驼[colorindex:colorIndex=0]】,0
21000318,2,1000318,卡蒂狗碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到B级精灵【[colorindex:colorIndex=3]卡蒂狗[colorindex:colorIndex=0]】,0
21000319,2,1000319,小锯鳄碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到B级精灵【[colorindex:colorIndex=3]小锯鳄[colorindex:colorIndex=0]】,0
21000320,2,1000320,露力丽碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到B级精灵【[colorindex:colorIndex=3]露力丽[colorindex:colorIndex=0]】,0
21000321,2,1000321,水水獭碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到B级精灵【[colorindex:colorIndex=3]水水獭[colorindex:colorIndex=0]】,0
21000322,2,1000322,莲叶童子碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到B级精灵【[colorindex:colorIndex=3]莲叶童子[colorindex:colorIndex=0]】,0
21000323,2,1000323,走路草碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到B级精灵【[colorindex:colorIndex=3]走路草[colorindex:colorIndex=0]】,0
21000324,2,1000324,虫宝包碎片,0,0,2,0,[colorindex:colorIndex=0]集齐10个，可合成得到C级精灵【[colorindex:colorIndex=3]虫宝包[colorindex:colorIndex=0]】,0
21000325,2,1000325,迷唇娃碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到B级精灵【[colorindex:colorIndex=3]迷唇娃[colorindex:colorIndex=0]】,0
21000326,2,1000326,皮宝宝碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到B级精灵【[colorindex:colorIndex=3]皮宝宝[colorindex:colorIndex=0]】,0
21000327,2,1000327,电击怪碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到B级精灵【[colorindex:colorIndex=3]电击怪[colorindex:colorIndex=0]】,0
21000328,2,1000328,超音蝠碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到B级精灵【[colorindex:colorIndex=3]超音蝠[colorindex:colorIndex=0]】,0
21000329,2,1000329,烛光灵碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到B级精灵【[colorindex:colorIndex=3]烛光灵[colorindex:colorIndex=0]】,0
21000330,2,1000330,夜骷颅碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到B级精灵【[colorindex:colorIndex=3]夜骷颅[colorindex:colorIndex=0]】,0
21000331,2,1000331,小鸭嘴龙碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]小鸭嘴龙[colorindex:colorIndex=0]】[colorindex:colorIndex=5][endl:num=1]火系最强攻击辅助,0
21000332,2,1000332,小火马碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]小马驹[colorindex:colorIndex=0]】,0
21000333,2,1000333,火狐狸碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]火狐狸[colorindex:colorIndex=0]】,0
21000334,2,1000334,呱呱泡蛙碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]呱呱泡蛙[colorindex:colorIndex=0]】,0
21000335,2,1000335,波加曼碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]波加曼[colorindex:colorIndex=0]】,0
21000336,2,1000336,墨海马碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]墨海马[colorindex:colorIndex=0]】,0
21000337,2,1000337,藤藤蛇碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]藤藤蛇[colorindex:colorIndex=0]】,0
21000338,2,1000338,菊草叶碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]菊草叶[colorindex:colorIndex=0]】,0
21000339,2,1000339,哈力栗碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]哈力栗[colorindex:colorIndex=0]】,0
21000340,2,1000340,咩利羊碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]咩利羊[colorindex:colorIndex=0]】,0
21000341,2,1000341,小猫怪碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]小猫怪[colorindex:colorIndex=0]】,0
21000342,2,1000342,铁甲犀牛碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]铁甲犀牛[colorindex:colorIndex=0]】,0
21000343,2,1000343,尼多朗碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]尼多朗[colorindex:colorIndex=0]】,0
21000344,2,1000344,腕力碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]腕力[colorindex:colorIndex=0]】,0
21000345,2,1000345,怨影娃娃碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]怨影娃娃[colorindex:colorIndex=0]】[colorindex:colorIndex=9][endl:num=1]暗系最强攻击辅助,0
21000346,2,1000346,火稚鸡碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]火稚鸡[colorindex:colorIndex=0]】,0
21000347,2,1000347,小火龙碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]小火龙[colorindex:colorIndex=0]】[colorindex:colorIndex=5][endl:num=1]火系最强综合输出,0
21000348,2,1000348,小火焰猴碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]小火焰猴[colorindex:colorIndex=0]】,0
21000349,2,1000349,鲤鱼王碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]鲤鱼王[colorindex:colorIndex=0]】[colorindex:colorIndex=4][endl:num=1]水系最强肉盾,0
21000350,2,1000350,杰尼龟碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]杰尼龟[colorindex:colorIndex=0]】[colorindex:colorIndex=4][endl:num=1]水系最强技能反击,0
21000351,2,1000351,水跃鱼碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]水跃鱼[colorindex:colorIndex=0]】,0
21000352,2,1000352,草苗龟碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]草苗龟[colorindex:colorIndex=0]】[colorindex:colorIndex=3][endl:num=1]木系最强肉盾,0
21000353,2,1000353,妙蛙种子碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]妙蛙种子[colorindex:colorIndex=0]】[colorindex:colorIndex=3][endl:num=1]木系最强控场,0
21000354,2,1000354,木守宫碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]木守宫[colorindex:colorIndex=0]】,0
21000355,2,1000355,波克比碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]波克比[colorindex:colorIndex=0]】[colorindex:colorIndex=10][endl:num=1]光系最强治疗,0
21000356,2,1000356,皮丘碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]皮丘[colorindex:colorIndex=0]】[colorindex:colorIndex=10][endl:num=1]光系最强控场,0
21000357,2,1000357,凯西碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]凯西[colorindex:colorIndex=0]】[colorindex:colorIndex=10][endl:num=1]光系最强防守辅助,0
21000358,2,1000358,黏黏宝碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]黏黏宝[colorindex:colorIndex=0]】,0
21000359,2,1000359,鬼斯碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]鬼斯[colorindex:colorIndex=0]】[colorindex:colorIndex=9][endl:num=1]暗系最强防守辅助,0
21000360,2,1000360,单首龙碎片,0,0,2,0,[colorindex:colorIndex=0]集齐20个，可合成得到A级精灵【[colorindex:colorIndex=3]单首龙[colorindex:colorIndex=0]】,0
21000361,2,1000361,凤王碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]不死鸟[colorindex:colorIndex=0]】[colorindex:colorIndex=5][endl:num=1]火系最强暴击伤害,0
21000362,2,1000362,席多蓝恩碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]席多蓝[colorindex:colorIndex=0]】[colorindex:colorIndex=5][endl:num=1]火系最强法术输出,0
21000363,2,1000363,洛奇亚碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]洛亚鸟[colorindex:colorIndex=0]】[colorindex:colorIndex=4][endl:num=1]水系最强治疗,0
21000364,2,1000364,霏欧纳碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]霏米纳[colorindex:colorIndex=0]】[colorindex:colorIndex=4][endl:num=1]水系最强物理反击,0
21000365,2,1000365,拉鲁拉丝碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]拉鲁拉丝[colorindex:colorIndex=0]】[colorindex:colorIndex=3][endl:num=1]木系最强闪避大师,0
21000366,2,1000366,雪拉比碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]雪拉比[colorindex:colorIndex=0]】[colorindex:colorIndex=3][endl:num=1]木系最强攻击辅助,0
21000367,2,1000367,超梦碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]超梦[colorindex:colorIndex=0]】[colorindex:colorIndex=10][endl:num=1]光系最强单挑王,0
21000368,2,1000368,梦幻碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]梦幻[colorindex:colorIndex=0]】,0
21000369,2,1000369,达克莱伊碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]达克莱伊[colorindex:colorIndex=0]】[colorindex:colorIndex=9][endl:num=1]暗系最强单挑王,0
21000370,2,1000370,利欧路碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]利欧路[colorindex:colorIndex=0]】[colorindex:colorIndex=9][endl:num=1]暗系最强补刀王,0
21000371,2,1000371,固拉多碎片,0,0,2,0,[colorindex:colorIndex=0]集齐80个，可合成得到S级精灵【[colorindex:colorIndex=3]固拉多[colorindex:colorIndex=0]】[colorindex:colorIndex=5][endl:num=1]火系最强物理输出,0
21000372,2,1000372,盖欧卡碎片,0,0,2,0,[colorindex:colorIndex=0]集齐80个，可合成得到S级精灵【[colorindex:colorIndex=3]盖欧卡[colorindex:colorIndex=0]】[colorindex:colorIndex=4][endl:num=1]水系最强治疗打手,0
21000373,2,1000373,烈空坐碎片,0,0,2,0,[colorindex:colorIndex=0]集齐80个，可合成得到S级精灵【[colorindex:colorIndex=3]烈空坐[colorindex:colorIndex=0]】[colorindex:colorIndex=3][endl:num=1]木系最强控场,0
21000374,2,1000374,阿尔宙斯碎片,0,0,2,0,[colorindex:colorIndex=0]集齐80个，可合成得到S级精灵【[colorindex:colorIndex=3]阿尔宙斯[colorindex:colorIndex=0]】[colorindex:colorIndex=10][endl:num=1]光系最强爆发输出,0
21000375,2,1000375,哲尔尼亚斯碎片,0,0,2,0,[colorindex:colorIndex=0]集齐80个，可合成得到S级精灵【[colorindex:colorIndex=3]生命鹿[colorindex:colorIndex=0]】[colorindex:colorIndex=9][endl:num=1]暗系最强治疗,0
21000376,2,1000376,小火鸟碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]小火鸟[colorindex:colorIndex=0]】[colorindex:colorIndex=5][endl:num=1]火系最强防守辅助,0
21000377,2,1000377,小冰鸟碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]小冰鸟[colorindex:colorIndex=0]】[colorindex:colorIndex=4][endl:num=1]水系最强防守辅助,0
21000378,2,1000378,洁咪碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]洁咪[colorindex:colorIndex=0]】[colorindex:colorIndex=3][endl:num=1]木系最强治疗,0
21000379,2,1000379,小雷鸟碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]小雷鸟[colorindex:colorIndex=0]】[colorindex:colorIndex=10][endl:num=1]光系最强攻击辅助,0
21000380,2,1000380,鬼龙碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]鬼龙[colorindex:colorIndex=0]】[colorindex:colorIndex=9][endl:num=1]暗系最强光环王,0
21000381,2,1000381,噬火兽碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]噬火兽[colorindex:colorIndex=0]】[colorindex:colorIndex=5][endl:num=1]火系最强暴击光环,0
